3.164713071496028, 9.126633188593388e-43
3.208666185211933, 7.966200360235008e-43
3.2559778425008137, 6.744585747143906e-43
3.3070861142634933, 5.684457264913453e-43
3.358194386026173, 4.7742712855047284e-43
3.4032183397218674, 4.092290009015251e-43
3.4516495115350736, 3.487383030214067e-43
3.502027665129715, 2.9606764897469355e-43
3.5524058187243566, 2.4772343918760082e-43
3.603514090487036, 2.080583681682135e-43
3.6543303149825013, 1.7689192536256224e-43
3.696969215995937, 1.5197695712156238e-43
3.748077487758617, 1.280888923941586e-43
3.79772552318522, 1.079556050174058e-43
3.8488337949478995, 9.098691101809874e-44
3.8999420667105795, 7.641823596981575e-44
3.944966020406274, 6.550226513422479e-44
3.992667074051442, 5.691829454643118e-44
4.053997000166657, 5.088914466051897e-44
4.115326926281874, 4.540611049276769e-44
4.176656852397089, 4.076203136936114e-44
4.237986778512305, 3.6370139695093663e-44
4.29931670462752, 3.2583847468704647e-44
4.360646630742737, 2.9132357893797147e-44
4.4219765568579525, 2.609955072961319e-44
4.483306482973168, 2.33349193477744e-44
4.544636409088383, 2.0863135408277467e-44
4.6059663352036, 1.869119083845478e-44
4.667296261318816, 1.671130033032818e-44
4.728626187434031, 1.4971580135024652e-44
4.7899561135492466, 1.3385694588341814e-44
4.851286039664464, 1.1992184643383145e-44
4.912615965779679, 1.0721895727479126e-44
4.9739458918948944, 9.586163940059528e-45
5.03527581801011, 8.836493437384806e-45
5.096605744125327, 8.245553245827112e-45
5.157935670240542, 7.662868928256554e-45
5.219265596355758, 7.194218191745072e-45
5.280595522470973, 6.6994526845216e-45
5.34192544858619, 6.251427019049542e-45
5.403255374701406, 5.857162205481516e-45
5.464585300816621, 5.443257102833915e-45
5.525915226931836, 5.0895901528699464e-45
5.5872451530470535, 4.7589021489917135e-45
5.648575079162269, 4.4316197990798117e-45
5.709905005277484, 4.1521265332119784e-45
5.7712349313927, 3.866573755202287e-45
5.832564857507917, 3.6079967696861927e-45
5.893894783623132, 3.3804477365742876e-45
5.9552247097383475, 3.1415633556547726e-45
6.016554635853563, 2.967497745384282e-45
6.07788456196878, 2.8317544025602167e-45
6.139214488083995, 2.713245027372715e-45
6.200544414199211, 2.583866552546346e-45
6.261874340314426, 2.475731323575465e-45
6.323204266429643, 2.367297396868479e-45
6.384534192544859, 2.268225621741287e-45
6.445864118660074, 2.1644693413352204e-45
6.507194044775289, 2.0738859528103448e-45
6.5685239708905065, 1.974994699410261e-45
6.629853897005722, 1.892340854989952e-45
6.691183823120937, 1.8094586990707576e-45
6.752513749236153, 1.733732562771441e-45
6.81384367535137, 1.654425795310678e-45
6.875173601466585, 1.5851878108586757e-45
6.9365035275818006, 1.512675980720073e-45
6.997833453697016, 1.452323834021229e-45
7.059163379812233, 1.414392271117876e-45
7.1204933059274484, 1.3830711713593545e-45
7.181823232042664, 1.3496932042880208e-45
7.243153158157879, 1.3224943888153041e-45
7.304483084273096, 1.2905783348363064e-45
7.365813010388312, 1.2594325181529864e-45
7.427142936503527, 1.2340526225198511e-45
7.4884728626187425, 1.2042709535416186e-45
7.54980278873396, 1.177602898686967e-45
7.611132714849175, 1.1515253962720624e-45
7.67246264096439, 1.1260253687707609e-45
7.733792567079606, 1.1010900282530836e-45
7.795122493194823, 1.0745171754117628e-45
7.856452419310038, 1.052863666093172e-45
7.917782345425254, 1.0274546708764459e-45
7.979112271540469, 1.0047021354582162e-45
8.040442197655686, 9.824534450101165e-46
8.101772123770902, 9.587436754655484e-46
8.163832168054155, 9.440792298964528e-46
8.224431976001332, 9.167519050152407e-46
8.28576190211655, 8.94627725485053e-46
8.347091828231765, 8.765993214411282e-46
8.412510416087995, 8.53356921896689e-46
8.469751680462196, 8.365007156730697e-46
8.53619243375368, 8.223177966811729e-46
8.592411532692628, 8.105175462038422e-46
8.653741458807843, 7.821504156292323e-46
8.714606764270671, 7.702277751964062e-46
8.776401311038276, 7.5939984967249e-46
8.837731237153491, 7.283598525965621e-46
8.899061163268707, 7.298441337636896e-46
8.960391089383922, 7.107821807605168e-46
9.02172101549914, 6.700342212513724e-46
9.083050941614355, 6.713996440878851e-46
9.14438086772957, 6.5386413497040815e-46
9.205710793844785, 6.151256643425919e-46
9.267040719960002, 6.188939168933356e-46
9.328370646075218, 6.027297440076354e-46
9.573690350536081, 5.7515885523498204e-46
9.757680128881729, 5.291012598914641e-46
9.941669907227377, 4.8673186663249985e-46
